LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
25QATU,NYCEEC,Q,EVBO Inc. D/B/A Jack & Jill Nursery School,,718-762-1218,4323 Colden Street,11355,1,72,,,1032797,213598,jackjill1@aol.com,https://jackandjillschools.com,3,7,25QATU,info,9:00:00 AM,1,1,0,0,0,0,,1
25QATV,NYCEEC,Q,Happy Dragon Children's Learning Center Site 2,,718-271-5637,14330 Cherry Avenue,11355,1,51,,,1034317,214730,cherry@happydragonschool.com,https://happydragonschool.com,2,7,25QATV,info,8:30:00 AM,,1,0,0,0,0,,1
25QATW,NYCEEC,Q,HAPPY DRAGON CHILDREN'S LEARNING CENTER SITE 2,,718-962-0888,3004 146 Street,11354,1,38,,,1033587,220093,Flushing@happydragonschool.com,www.happydragonschool.com,2,4,25QATW,info,8:30:00 AM,0,0,0,0,0,0,,1
25QATX,NYCEEC,Q,Immanuel Creative,,718-460-9991,16315 Oak Avenue,11358,1,38,,,1038625,212577,geniusd25@gmail.com,Immanuelgenius.com,3,3,25QATX,info,8:30:00 AM,1,1,0,0,0,0,,1
25QATZ,NYCEEC,Q,"Judi's Nursery, Inc.",,718-520-1324,15005 70 Road,11367,1,60,,,1034672,205384,judisnursery@gmail.com,,3,3,25QATZ,info,8:30:00 AM,1,1,0,1,0,0,,
25QAUA,NYCEEC,Q,KON WAH DAY SCHOOL,,718-353-4388,13527 38 Avenue,11354,1,90,,,1030841,216418,konwahflushing@yahoo.com,,2,3,25QAUA,info,8:30:00 AM,,1,102,0,0,0,,
25QAUB,NYCEEC,Q,"NEW MILESTONE, INC.",,718-380-1978,15813 72 Avenue,11365,1,40,,,1036680,204574,new.milestone@yahoo.com,https://new-milestone.com,2,7,25QAUB,info,8:10:00 AM,1,1,0,0,0,0,,1
25QAUC,NYCEEC,Q,PEE WEE FOLKS,,718-746-6107,1245 Clintonville Street,11357,1,40,,,1036415,227204,peeweefolkspreschool@gmail.com,https://peeweefolkspreschool.com,7,3,25QAUC,info,8:30:00 AM,1,1,0,0,0,0,,
25QAUD,NYCEEC,Q,PRECIOUS MOMENTS,,718-767-6655,1102 Clintonville Street,11357,1,18,,,1036136,227743,preciousmoments2@verizon.net,http://preciousmomentsny.com/,3,1,25QAUD,info,9:00:00 AM,1,1,0,0,0,0,,1
25QAUE,NYCEEC,Q,"Ready, Set, Grow Child Center, LLC",,718-888-7871,13616 31 Road,11354,1,40,,,1030800,219622,readysetgrowccc@yahoo.com,https://readysetgrowccc.com,3,6,25QAUE,info,8:15:00 AM,1,1,0,0,0,0,,1
25QAUG,NYCEEC,Q,SHARON NURSERY,,718-539-8467,14515 34 Avenue,11354,1,34,,,1033498,218874,sharon_nursery@yahoo.com,sharonnurseryny@com,7,3,25QAUG,info,8:10:00 AM,1,1,0,0,0,0,,1
25QAUH,NYCEEC,Q,THE CORNER SCHOOL,,718-445-2811,15003 Bayside Avenue,11354,1,18,,,1035326,220479,Baysidetcs@aol.com,Thecornerschool.com,3,7,25QAUH,info,9:00:00 AM,1,1,0,0,0,0,,
25QAUJ,NYCEEC,Q,Martin l. King Jr. Mem DCC,,718-886-3165,36-06 Prince Street,11354,1,20,,20,1030417,216965,mlkdcc@hotmail.com,https://mlkdcc.wixsite.com/mysite,3,7,25QAUJ,info,9:00:00 AM,1,1,0,0,0,1,,
25QAUQ,NYCEEC,Q,NYL Clearview School,,718-352-0104,146-28 Jasmine Avenue,11355,1,18,,,1035759,213656,bcruz@nylel.org,nylel.org,2,3,25QAUQ,info,8:15:00 AM,0,0,0,0,0,0,,
25QAZV,NYCEEC,Q,Macedonia Child Development Center,,718-939-6060,47-49 162 Street,11358,1,18,,19,1032033,216864,huynh357@aol.com,,3,7,25QAZV,info,8:00:00 AM,0,1,0,0,0,1,,
25QBAJ,NYCEEC,Q,Community Nursery School COTH,,718-539-0732,167-07 35 Avenue,11358,1,36,,,1040140,218148,JC_COTH@yahoo.com,www.cothcommunitynursery.com,3,3,25QBAJ,info,8:45:00 AM,0,0,0,0,0,0,,
25QBBC,NYCEEC,Q,Northside School,,718-229-5050,1650 Utopia Parkway,11357,1,74,,,1041051,224549,northside@nss123.org,Northsideschool123.org,3,3,25QBBC,info,8:00:00 AM,1,1,0,0,0,0,,1
25QBBH,NYCEEC,Q,"New Milestone, Inc.",,718-539-2068,13254 Pople Avenue,11355,1,38,,,1031169,213849,new.milestone02@yahoo.com,https://new-milestone.com,2,7,25QBBH,info,8:40:00 AM,1,1,0,0,0,0,,1
25QBBQ,NYCEEC,Q,Most Holy Redeemer Catholic Academy,,718-961-0246,136-58 41 Avenue,11355,1,80,,,1032104,215791,katerinadelgado@gmail.com,www.stmichaelsca.org,2,3,25QBBQ,info,8:30:00 AM,1,1,0,0,0,0,,1
25QBCT,NYCEEC,Q,Kiddie Academy Of Whitestone,,718-747-5555,7-05 152 Street,11357,1,50,,,1036786,229053,whitestone@kiddieacademy.net,kiddieacademy.com/whitestone,2,3,25QBCT,info,8:00:00 AM,1,1,0,0,0,0,,
25QBEJ,NYCEEC,Q,Queens Herald Community Corp.,,646-535-7245,42-35 Main Street,11355,1,32,,,1032025,214252,Wendy@Abideth.org,N/A,7,1,25QBEJ,info,9:00:00 AM,1,1,0,0,0,0,,
25QBGI,NYCEEC,Q,Tiny Footsteps,,718-969-5500,167-01 Union Turnpike,11366,1,55,,,1039421,202706,tinyfootstepsny@yahoo.com,tinyfootstepsny.com,3,7,25QBGI,info,,1,1,0,0,0,0,,1
25QBHB,NYCEEC,Q,Rainbow Child Dev Center II,,718-969-1900,77-40 164 Street,11366,1,72,,,1038310,202825,info@rainbowchildlearning.com,www.rainbowchildlearning.com,3,7,25QBHB,info,8:30:00 AM,1,1,0,0,0,0,,1
25QBHO,NYCEEC,Q,Holy Mountain,,718-359-6080,29-49 137 Street,11354,1,30,,,1031005,219884,holymountainpreland@gmail.com,holymountain.weebly.com,2,7,25QBHO,info,8:10:00 AM,1,1,0,0,0,0,,1
25QBHP,NYCEEC,Q,Happy Maryann Day School,,718-886-8266,132-18 41 Avenue,11355,1,72,,,1030492,214882,happymaryann668@gmail.com,www.happymaryann.com,3,7,25QBHP,info,8:30:00 AM,1,1,0,0,0,0,,1
25QBHQ,NYCEEC,Q,Sholom Sholom Inc.,,347-233-2087,75-21 Main Street,11367,1,36,,,1034184,202942,sholomdaycare@aol.com,,3,6,25QBHQ,info,8:30:00 AM,1,1,0,0,0,0,,
25QBIE,NYCEEC,Q,CPC Corona Queens UPK,,718-358-8899,133-14 41 Avenue,11355,1,26,,,1031258,215411,llee@cpc-nyc.org,https://www.cpc-nyc.org,3,9,25QBIE,info,8:10:00 AM,,1,0,0,0,0,,
25QBIG,NYCEEC,Q,Kiddie Academy of Flushing,,718-888-9499,33-25 Parsons Boulevard,11354,1,92,,,1033092,218920,flushing@kiddieacademy.net,https://www.kiddieacademy.com/flushing,2,3,25QBIG,info,8:00:00 AM,1,1,0,0,0,0,,
25QBIZ,NYCEEC,Q,Preschool R Us II,,718-888-9878,59-25 Kissena Boulevard,11354,1,76,,,1035574,208916,preschoolrusii88@gmail.com,https://preschoolrusii.wixsite.com/preschoolrus-1,2,3,25QBIZ,info,8:30:00 AM,1,1,0,0,0,0,,1
25QBJN,NYCEEC,Q,Al-Mamoor School,,718-380-7040,78-31 Parsons Boulevard,11366,1,28,,,1037125,202173,Almamoorschool@gmail.com,www.al-mamoor.org,2,3,25QBJN,info,8:00:00 AM,0,0,0,1,0,0,,
25QBJV,NYCEEC,Q,Rainbow Child Development Center,,718-353-3628,132-25 Pople Avenue,11355,1,48,,,1030833,213831,info@rainbowchildlearning.com,www.rainbowchildlearning.com,3,3,25QBJV,info,8:30:00 AM,0,0,0,0,0,0,,
25QBLI,NYCEEC,Q,I Bear Daycare Center,,718-939-3870,33-15 154 Street,11354,1,30,,,1036736,219192,Ibeareducation@gmail.com,www.ibeardaycare.com,3,9,25QBLI,info,8:00:00 AM,1,1,0,0,0,0,,1
25QBLY,NYCEEC,Q,Ivy Day School,,718-880-1888,70-44 Kissena Boulevard,11367,1,36,,,1035444,205550,cherylcai@yahoo.com,http://ivydayschool.com,2,3,25QBLY,info,8:30:00 AM,1,0,0,0,0,0,,
25QBMF,NYCEEC,Q,The Little Learning Center,,347-732-4307,147-32 Sanford Avenue,11355,1,30,,,1035224,216150,tllc2009@gmail.com,www.littlelearningcenter.org,2,7,25QBMF,info,8:30:00 AM,1,0,0,0,0,0,,
25QBMQ,NYCEEC,Q,Dream Day Care,,718-353-1805,40-27 172 STREET,11358,1,12,,,1041320,216210,eychang2002@yahoo.com,,3,3,25QBMQ,info,8:30:00 AM,1,1,0,0,0,0,,
25QBPN,NYCEEC,Q,The Little Learning Center,,718-661-0811,13-21 College Point Boulevard,11356,1,35,,,1026974,225769,tllcpreschool2017@gmail.com,www.littlelearningcenter.org,2,9,25QBPN,info,8:30:00 AM,1,1,0,0,0,0,,
25Z100,PKC,Q,District 25 Pre-K Center at 14-45 143 Street,,718-357-2840,14-45 143 Street,11357,1,72,,,1032392,225608,LThompson2@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District25PKC,5,9,25Z100,info,,0,0,0,0,0,0,,1
25Z118,PKC,Q,District 25 Pre-K Center at 123-07 22nd Ave,,718-463-9610,123-07 22 Avenue,11356,1,144,,,1027196,223548,Dreardon@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District25PKC,5,9,25Z118,info,,0,0,109,0,0,0,,1
26Q018,DOE,Q,P.S. 18 Winchester,,718-464-4167,86-35 235 Court,11427,1,36,,,1058444,206065,MTannenbaum@schools.nyc.gov,,2,3,26Q018,info,8:10:00 AM,0,0,0,0,0,0,,
26Q026,DOE,Q,P.S. 26 Rufus King,,718-464-4505,195-02 69 Avenue,11365,1,30,,,1045769,207725,MDeblasio@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q026,2,7,26Q026,info,8:20:00 AM,1,,0,0,0,0,,
26Q031,DOE,Q,P.S. 31 Bayside,,718-423-8289,211-45 46 Road,11361,1,36,,,1048255,215371,26Q031@schools.nyc.ogv,ps31q.com,2,3,26Q031,info,8:30:00 AM,0,1,0,0,0,0,,
26Q046,DOE,Q,P.S. 46 Alley Pond,,718-423-8395,64-45 218 Street,11364,1,36,,,1051097,211230,skaralazarides2@schools.nyc.gov,http://ps46q.weebly.com/,2,3,26Q046,info,8:10:00 AM,1,1,0,0,0,0,,
26Q094,DOE,Q,P.S. 94 David D. Porter,,718-423-8491,41-77 LITTLE NECK PARKWAY,11363,1,18,,,1056625,220375,,,5,9,26Q094,info,,,,0,0,0,0,,
26Q098,DOE,Q,P.S. 98 The Douglaston School,,718-423-8535,40-20 235 Street,11363,1,18,,,1053506,219538,LKim@schools.nyc.gov,https://www.ps98q.org,2,3,26Q098,info,8:10:00 AM,1,1,0,0,0,0,,
26Q115,DOE,Q,The James J. Ambrose School,,718-831-4010,80-51 261 Street,11004,1,54,,,1064758,210409,dlaporte2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q115,2,3,26Q115,info,8:20:00 AM,1,,0,0,0,0,,
26Q133,DOE,Q,P.S. 133 Queens,,718-831-4016,248-05 86 Avenue,11426,1,54,,,1062501,206100,NColon11@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q133,2,3,26Q133,info,8:10:00 AM,,,0,0,0,0,,
26Q159,DOE,Q,P.S. 159,,718-423-8553,205-01 33 Avenue,11361,1,44,,,1044151,219759,26Q159@schools.nyc.gov,www.ps159Q.com,2,3,26Q159,info,8:00:00 AM,1,0,0,0,0,0,,
26Q162,DOE,Q,P.S. 162 John Golden,,718-423-8621,201-02 53 Avenue,11364,1,18,,,1045979,212249,nrozanski@schools.nyc.gov,26Q162,2,3,26Q162,info,8:00:00 AM,0,0,0,0,0,0,,
26Q173,DOE,Q,P.S. 173 Fresh Meadows,,718-358-2243,174-10 67 Avenue,11365,1,36,,,1040985,206840,MWang@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q173,2,8,26Q173,info,8:00:00 AM,,,0,0,0,0,,
26Q178,DOE,Q,P.S./ IS 178 Holliswood,,718-464-5763,189-10 RADNOR ROAD,11423,1,36,,,1046031,203298,sgarelick@schools.nyc.gov,www.holliswood178.org,2,3,26Q178,info,8:00:00 AM,0,0,0,0,0,0,,
26Q186,DOE,Q,P.S. 186 Castlewood,,718-831-4021,252-12 72 Avenue,11426,1,30,,,1061373,212506,mhaidar@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q186,3,3,26Q186,info,8:20:00 AM,1,,0,0,0,0,,
26Q188,DOE,Q,P.S. 188 Kingsbury,,929-600-5683,218-12 HARTLAND AVENUE,11364,1,36,,,1052575,207566,JCaraisco@schools.nyc.gov,PCPS188Q.com,2,3,26Q188,info,8:00:00 AM,1,0,0,0,0,0,,
26Q191,DOE,Q,P.S. 191 Mayflower,,718-831-4032,85-15 258 Street,11001,1,36,,,1064960,206867,mranier@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q191,2,3,26Q191,info,8:00:00 AM,,,0,0,0,0,,
26Q203,DOE,Q,P.S. 203 Oakland Gardens,,718-423-8652,53-11 SPRINGFIELD BOULEVARD,11364,1,54,,,1050742,213922,DFlorio@schools.nyc.gov,,5,9,26Q203,info,,,1,0,0,0,0,,
26Q205,DOE,Q,P.S. 205 Alexander Graham Bell,,718-464-5773,75-25 BELL BOULEVARD,11364,1,36,,,1051729,208208,kpiazza2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/26/q205,2,2,26Q205,info,8:20:00 AM,,1,0,0,0,0,,
26Q213,DOE,Q,P.S. 213 The Carl Ullman School,,718-423-8747,231-02 67 Avenue,11364,1,72,,,1054700,211687,mmccauley@schools.nyc.gov,https://http://www.ps213q.com/,2,3,26Q213,info,8:00:00 AM,,,0,0,0,0,,
26Q221,DOE,Q,P.S. 221 The North Hills School,,718-225-7029,57-40 MARATHON PARKWAY,11362,1,18,,,1058701,215755,jpadget@schools.nyc.gov,ps221q.org,5,3,26Q221,info,8:20:00 AM,0,0,0,0,0,0,,
26Q266,DOE,Q,P.S./I.S. 266,,718-.47-3920,74-10 COMMONWEALTH BOULEVARD,11426,1,18,,,1059605,211058,lnestor2@schools.nyc.gov,http://psis266.org,2,3,26Q266,info,8:00:00 AM,0,0,0,0,0,0,,
26Q376,DOE,Q,P.S. 376,,929-267-5900,210-07 48 Avenue,11364,1,54,,,1047885,214410,contact@ps376q.org,ps376q.org,2,3,26Q376,info,8:00:00 AM,0,0,0,0,0,0,,
26QADU,NYCEEC,Q,Roman Catholic Church of Our Lady of the Snows d/b/a Our Lady of the Snows School,,718-343-1346,79-33 258 STREET,11004,1,54,,,1063694,211012,office@olscafp.org,www.olscafp.org,7,3,26QADU,info,8:20:00 AM,1,1,0,0,0,0,,
26QADX,NYCEEC,Q,Our Lady of the Blessed Sacrament School,,718-229-4434,34-45 202 Street,11361,1,36,,,1043737,218535,Cquijije@olbsacademy.org,https://olbsacademy.org/,2,3,26QADX,info,8:05:00 AM,1,1,0,0,0,0,,
26QAEQ,NYCEEC,Q,Sacred Heart School,,718-.63-4804,216-01 38 Avenue,11361,1,36,,,1048741,219042,Info@sacredheartbayside.org,Www.sacredhesrtbayside.org,7,3,26QAEQ,info,8:10:00 AM,0,1,0,0,0,0,,
26QAJX,NYCEEC,Q,YMCA of Greater New York - Cross Island,,718-551-9313,238-10 Hillside Avenue,11426,1,54,,,1059754,206399,sbatra@ymcanyc.org,https://ymcanyc.org,2,3,26QAJX,info,8:30:00 AM,1,1,0,0,0,0,,1
26QAKA,NYCEEC,Q,Little Meadows Early Childhood Center,,718-454-6460,67-25 188 Street,11365,1,32,,,1044022,207670,lmecc@littlemeadows.org,littlemeadows.org,3,3,26QAKA,info,8:30:00 AM,0,1,0,0,1,0,,
26QAKH,NYCEEC,Q,SAMUEL FIELD YM & YWHA (LITTLE NECK),,718-225-6750,5820 Little Neck Parkway,11362,1,54,,,1060902,216694,tcampo@sfy.org,sfy@sfy.org,3,3,26QAKH,info,9:00:00 AM,1,1,0,0,0,0,,
26QAKZ,NYCEEC,Q,"BRIGHT BEGINNINGS IN QUEENS VILLAGE, INC.",,718-264-3860,8045 Winchester Boulevard,11427,1,18,,,1059334,207936,bbqv@verizon.net,brightbeginningsinqueensvillage.com,5,3,26QAKZ,info,8:30:00 AM,1,1,0,0,0,0,,
26QALD,NYCEEC,Q,Kiddie Academy of Little Neck,,718-229-2829,25220 Northern Boulevard,11362,1,54,,,1057488,219913,kiddieacademy.littleneck@gmail.com,KiddieAcademy.com/LittleNeck,2,7,26QALD,info,8:40:00 AM,1,1,0,0,0,0,,
26QALM,NYCEEC,Q,Professional Childcare Inc.,,718-229-5357,38-03 Francis Lewis Boulevard,11358,1,18,,,1043792,217155,francisedcenter@gmail.com,www.franciseducationcenter.com,3,3,26QALM,info,8:30:00 AM,1,1,0,0,0,0,,
26QARQ,NYCEEC,Q,All My Children,,718-454-5600,83-10 188 Street,11423,1,19,,22,1045461,203314,mzavurov@amcearlylearn.com,https://allmychildrendaycare.com,3,7,26QARQ,info,9:00:00 AM,1,1,0,0,0,1,,
26QASD,NYCEEC,Q,Immanuel Genius,,718-819-0190,213-03 Northern Boulevard,11361,1,54,,,1047947,216381,geniusd26@gmail.com,immanuelgenius.com,3,6,26QASD,info,8:20:00 AM,1,1,0,0,0,0,,1
26QASH,NYCEEC,Q,Ganeinu Early Learning Center,,718-480-0100,64-41 Utopia Parkway,11365,1,33,,,1041702,207852,queensganeinu@gmail.com,,3,3,26QASH,info,9:50:00 AM,1,1,0,0,0,0,,
26QAUK,NYCEEC,Q,CHABAD EARLY LEARNING CENTER,,718-279-1457,21212 26 Avenue,11360,1,53,,,1045927,222814,dina@chabadnequeens.com,https://chabadlearningcenter.com,7,3,26QAUK,info,8:30:00 AM,1,1,0,1,0,0,,1
26QAUL,NYCEEC,Q,COMMUNITY CHURCH OF DOUGLASTON,,718-767-1961,3950 Douglaston Parkway,11363,1,20,,,1053391,219671,upkofdouglaston@gmail.com,https://m.facebook.com/profile.php?id=225660167628234&ref=content_filter,3,3,26QAUL,info,8:10:00 AM,1,1,0,0,0,0,,
26QAUM,NYCEEC,Q,Home Sweet Home Children's School,,718-357-9738,19617 53 Avenue,11365,1,54,,,1044604,211822,homesweethomeschool@msn.com,http://www.homesweethomeschool.org/,5,3,26QAUM,info,8:20:00 AM,1,1,102,0,0,0,,
26QAUN,NYCEEC,Q,JACK & JILL II,,718-939-8687,6805 Fresh Meadow Lane,11365,1,36,,,1041220,206562,vanessadebord@gmail.com,https://jackandjillschools.com,3,4,26QAUN,info,9:00:00 AM,1,1,0,0,0,0,,
26QAUS,NYCEEC,Q,Lutheran Schools of Flushing and Bayside,,718-225-5502,3601 Bell Boulevard,11361,1,54,,,1047142,219122,info@lsfb.org,www.LSFB.org,7,3,26QAUS,info,8:30:00 AM,1,1,0,0,0,0,,1
26QAUT,NYCEEC,Q,All My Children Day Care 2,,718-820-0100,169-07 Jewel Avenue,11365,1,15,,10,1039699,205916,mzavurov@amcearlylear.com,,3,7,26QAUT,info,9:00:00 AM,1,1,0,0,0,1,,
26QBBF,NYCEEC,Q,Divine Wisdom Catholic Academy Douglaston,,718-631-3153,45-11 245 Street,11363,1,54,,,1056050,218111,dwisdom@dwcaonline.org,dwcaonline.org,2,3,26QBBF,info,8:00:00 AM,1,1,0,0,0,0,,1
26QBBG,NYCEEC,Q,Han-I Preschool,,718-358-3377,19818 32 Road,11358,1,18,,,1042288,219298,hanipreschool@gmail.com,hanipreschool.com,2,3,26QBBG,info,8:20:00 AM,1,1,0,0,0,0,,1
26QBEQ,NYCEEC,Q,Apple Tree Day Care Center,,718-264-1588,7320 Bell Boulevard,11364,1,38,,,1051240,208998,lichen.appletree@gmail.com,,2,6,26QBEQ,info,8:30:00 AM,1,1,0,0,0,0,,1
26QBFM,NYCEEC,Q,Dream Trees Childcare Inc.,,718-461-1800,34-57 Francis Lewis Boulevard,11358,1,18,,,1042874,218037,dreamtreescenter@gmail.com,www.dreamtreescenter.com,3,7,26QBFM,info,8:30:00 AM,1,1,0,0,0,0,,
26QBFO,NYCEEC,Q,Parsons Preschool,,718-464-5606,231-10 Hillside Avenue,11427,1,72,,,1056761,206376,Mpascucci5@gmail.com,,5,9,26QBFO,info,,1,1,0,0,0,0,,1
26QBGK,NYCEEC,Q,Kon Gen International Preschool,,718-281-2338,196-25 42 Avenue,11358,1,90,,,1043827,216250,kongenbayside@gmail.com,,2,3,26QBGK,info,8:30:00 AM,1,1,0,0,0,0,,1
26QBGS,NYCEEC,Q,Ivy League Early Learning Academy,,718-352-8972,6158 Springfield Boulevard,11364,1,54,,,1051811,211680,bayside@ivyprep.org,www.ivyprep.org,7,7,26QBGS,info,8:30:00 AM,1,1,0,0,0,0,,1
26QBGV,NYCEEC,Q,Apple Tree Day Care Center (197th Street),,718-217-6666,7312 197 Street,11366,1,12,,,1046551,207200,Lichen.appletree@gmail.com,,3,3,26QBGV,info,8:30:00 AM,1,1,0,1,0,0,,
26QBHM,NYCEEC,Q,Immanuel Genius,,718-877-3001,253-01 Northern Boulevard,11362,1,36,,,1057467,220236,immanuellittleneck@gmail.com,immanuelgenius.com,3,6,26QBHM,info,8:30:00 AM,1,1,0,0,0,0,,1
26QBHN,NYCEEC,Q,Leading Kids Preschool,,718-229-6400,44-07 Little Neck Parkway,11363,1,17,,,1057371,220244,leadingkidspreschool@gmail.com,https://leadingkidspreschool.com,3,7,26QBHN,info,8:40:00 AM,,1,0,0,0,0,,
26QBLV,NYCEEC,Q,Rainbow - Little Neck,,718-225-8600,250-21 Northern Boulevard,11362,1,36,,,1057036,219559,info@rainbowchildlearning.com,www.rainbowchildlearning.com,3,7,26QBLV,info,8:30:00 AM,1,1,0,0,0,0,,
26QBMZ,NYCEEC,Q,The Learning Experience - Bayside,,718-224-1760,215-15 Northern Boulevard,11361,1,36,,,1048779,216598,bayside@tlechildcare.com,https://thelearningexperience.com/our-centers/ny/bayside/bayside,3,3,26QBMZ,info,8:30:00 AM,1,1,0,0,0,0,,
27L001,PKC,Q,3-K at the LYFE Program at Beach Channel Campus,,718-734-3237,100-00 Beach Channel Drive,11694,1,0,15,,1033517,152846,lyfe@schools.nyc.gov,http://lyfenyc.org/beach-channel-educational-campus/ ,3,9,27L001,info,,,,0,0,0,0,,
27Q042,DOE,Q,P.S./M.S 042 R. Vernam,,718-634-7914,488 Beach 66 Street,11692,1,36,30,,1041193,155880,PFinn3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q042,3,3,27Q042,info,8:00:00 AM,,,0,0,0,0,,
27Q043,DOE,Q,P.S. 43,,718-327-5860,160 Beach 29 Street,11691,1,72,30,,1050510,155650,snicholas3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q043,2,7,27Q043,info,8:00:00 AM,,,0,0,0,0,,1
27Q045,DOE,Q,P.S. 45 Clarence Witherspoon,,718-480-2500,126-28 150 Street,11436,1,36,60,,1042896,184207,cgomillion@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q045,2,3,27Q045,info,8:10:00 AM,,,0,0,0,0,,
27Q047,DOE,Q,P.S. 47 Chris Galas,,718-634-7167,9 POWER ROAD,11693,1,18,15,,1034022,160276,Hlorenz@schools.nyc.gov,PSMS47Q.com,2,3,27Q047,info,8:10:00 AM,0,0,0,0,0,0,,
27Q051,DOE,Q,P.S. 51,,718-850-0738,87-45 117 STREET,11418,1,36,,,1030911,193718,AKelly8@schools.nyc.gov,PS51Q.org,3,3,27Q051,info,8:00:00 AM,0,0,0,0,0,0,,
27Q060,DOE,Q,P.S. 60 Woodhaven,,718-441-5046,91-02 88 Avenue,11421,1,90,75,,1025072,191234,fdesari@schools.nyc.gov,,2,3,27Q060,info,8:00:00 AM,0,0,0,0,0,0,,
27Q062,DOE,Q,P. S. 62 - Chester Park School,,718-286-4460,97-25 108 Street,11419,1,36,,,1029774,190197,Klebonast@ps062.org,PS062.org,2,3,27Q062,info,8:00:00 AM,1,0,0,0,0,0,,
27Q063,DOE,Q,P.S. 63 Old South,,718-845-7560,90-15 SUTTER AVENUE,11417,1,54,75,,1026702,185874,Dmarino@schools.nyc.gov,Schools.nyc.gov,2,3,27Q063,info,8:05:00 AM,0,0,0,0,0,0,,
27Q064,DOE,Q,P.S. 064 Joseph P. Addabbo,,718-845-8290,82-01 101 AVENUE,11416,1,18,15,,1023935,187478,,http://www.schools.nyc.gov/schools/Q064,5,9,27Q064,info,,,,0,0,0,0,,
27Q065,DOE,Q,P.S. 65 - The Raymond York Elementary School,,718-323-1685,103-22 99 STREET,11417,1,18,30,,1028162,187894,abillows@schools.nyc.gov,,2,3,27Q065,info,8:00:00 AM,0,0,0,0,0,0,,
27Q066,DOE,Q,P.S. 66 Jacqueline Kennedy Onassis,,718-558-2810,85-11 102 Street,11418,1,36,,,1026894,193585,fvidal2@schools.nyc.gov,PS66Q.com ,2,3,27Q066,info,8:00:00 AM,1,1,0,0,0,0,,
27Q090,DOE,Q,P.S. 90 Horace Mann,,718-847-3370,86-50 109 Street,11418,1,54,,,1028785,193155,27q090@schools.nyc.gov,www.ps90queens.com,2,3,27Q090,info,7:45:00 AM,0,0,0,0,0,0,,
27Q096,DOE,Q,P.S. 96,,718-529-2547,130-01 ROCKAWAY BOULEVARD,11420,1,36,,,1037470,185366,kblanding@aol.com,,5,9,27Q096,info,,1,1,0,0,0,0,,
27Q097,DOE,Q,P.S. 97 Forest Park,,718-849-4870,85-52 85 Street,11421,1,36,,,1023094,192283,mcustod@schools.nyc.gov,www.ps97q.com,3,7,27Q097,info,8:00:00 AM,0,0,0,0,0,0,,
27Q100,DOE,Q,P.S. 100 Glen Morris,,718-558-1510,111-11 118 Street,11420,1,72,15,,1033717,186944,lfrombe@schools.nyc.gov,PS 100,5,3,27Q100,info,8:15:00 AM,0,0,0,0,0,0,,
27Q104,DOE,Q,P.S. 104 The Bays Water,,718-327-1910,26-01 MOTT AVENUE,11691,1,54,,,1049501,160925,KGrady@schools.nyc.gov,https://www.schools.nyc.gov/schools/Q104,2,7,27Q104,info,8:00:00 AM,0,0,0,0,0,0,,
27Q105,DOE,Q,P.S. 105 The Bay School,,718-474-8615,420 Beach 51 Street,11691,1,36,15,,1044941,156370,KSmall3@schools.nyc.gov,,3,3,27Q105,info,8:15:00 AM,0,0,0,0,0,0,,
27Q106,DOE,Q,Lighthouse Elementary School,,718-327-5828,180 Beach 35 Street,11691,1,18,,,1048951,155994,rlegions@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q106,2,3,27Q106,info,8:20:00 AM,,,0,0,0,0,,1
27Q108,DOE,Q,P.S. 108 Captain Vincent G. Fowler,,718-558-2700,108-10 109 Avenue,11420,1,36,15,,1031069,186860,MFischetto@schools.nyc.gov,,2,3,27Q108,info,7:50:00 AM,0,0,0,0,0,0,,
27Q114,DOE,Q,P.S. / M.S. 114 Belle Harbor,,718-634-3382,134-01 Cronston Avenue,11694,1,36,,,1024695,149986,SGrill2@schools.nyc.gov,http://schools.nyc.gov/SchoolPortals/27/Q114,5,9,27Q114,info,,,,0,0,0,0,,
